label,total_entities,unique_entities,diversity_ratio,entity	
human,18,12,0.6667,حنيفة	
human,18,12,0.6667,البصرة	
human,6,6,1.0,وتصوف	
human,12,9,0.75,الأنصاري	
human,9,6,0.6667,سور	
human,9,6,0.6667,العظمة	
human,9,6,0.6667,التوحيدي	
human,8,7,0.875,العباسي	
human,6,5,0.8333,المشرف	
human,14,7,0.5,روبين	
human,14,7,0.5,الخنساء	
human,14,7,0.5,بأميرة	
human,9,7,0.7778,باليأس	
human,9,7,0.7778,عدنان	
human,19,11,0.5789,واليقظة	
human,19,11,0.5789,والخالد	
human,8,6,0.75,فاضل	
human,5,3,0.6,شديد	
human,14,8,0.5714,كانا	
human,14,8,0.5714,وجورجي	
human,14,8,0.5714,البستاني	
human,6,5,0.8333,فيليب	
human,8,6,0.75,بدأتها	
human,13,10,0.7692,الساطع	
human,13,10,0.7692,والكوكب	
human,13,10,0.7692,النصارى	
human,16,13,0.8125,للعراق	
human,5,4,0.8,جون	
human,27,24,0.8889,فبين	
human,27,24,0.8889,لسليم	
human,27,24,0.8889,بطرس	
human,27,24,0.8889,السعيد	
human,27,24,0.8889,اليمن	
human,27,24,0.8889,كُتِبَت	
human,27,24,0.8889,للأمير	
human,27,24,0.8889,منتصر	
human,27,24,0.8889,قُطر	
human,16,14,0.875,طويلٍ	
human,16,14,0.875,وَإِنَّا	
human,9,4,0.4444,بالوطن	
human,18,14,0.7778,القُرآنِ	
human,18,14,0.7778,عليّ	
human,18,14,0.7778,فَعَلَى	
human,8,7,0.875,أريحا	
human,13,10,0.7692,وآية	
human,12,11,0.9167,غادة	
human,12,11,0.9167,سارتر	
human,5,5,1.0,كعبه	
human,5,5,1.0,فارس	
human,8,6,0.75,مولد	
human,8,6,0.75,سعاد	
human,11,7,0.6364,ولطائف	
human,14,12,0.8571,لإحدى	
human,7,6,0.8571,وَبيْنَ	
human,7,6,0.8571,بَيَانِ	
human,7,6,0.8571,نَجِدُهُ	
human,8,7,0.875,وماكس	
human,8,7,0.875,أمّ	
human,8,7,0.875,أوغست	
human,5,4,0.8,تود	
human,5,5,1.0,ليوسف	
human,18,14,0.7778,بنّاء	
human,18,14,0.7778,الروحانيّة	
human,18,14,0.7778,المتصوِّفة	
human,18,14,0.7778,ولله	
human,13,12,0.9231,عروبة	
human,13,12,0.9231,فرنسته	
human,13,12,0.9231,لفرنسا	
human,13,8,0.6154,فرائد	
human,13,8,0.6154,الفريدة	
human,7,4,0.5714,بالشباب	
human,5,5,1.0,كالإتحاد	
human,5,5,1.0,وشرق	
human,5,5,1.0,لأمريكا	
human,8,7,0.875,غشت	
human,6,5,0.8333,لعلاء	
human,9,5,0.5556,وبرج	
human,7,6,0.8571,أمـرا	
human,5,5,1.0,وحيد	
human,9,6,0.6667,جنرال	
human,9,6,0.6667,كابل	
human,29,8,0.2759,عسير	
human,7,7,1.0,ورأس	
human,9,7,0.7778,لثورة	
human,6,6,1.0,البى	
human,8,6,0.75,ببناءِ	
human,8,6,0.75,مُناخٍ	
human,4,4,1.0,إلكتريك	
human,10,6,0.6,الأمام	
human,12,7,0.5833,بسيدي	
human,4,4,1.0,دو	
human,4,4,1.0,لجزائـر	
human,19,14,0.7368,رياضة	
human,19,14,0.7368,ونبيل	
human,8,7,0.875,لفريق	
human,21,8,0.381,شباب	
human,8,6,0.75,لرياضة	
human,26,11,0.4231,لبيار	
human,11,9,0.8182,حمراء	
human,17,7,0.4118,عنابة	
human,2,2,1.0,مصور	
human,11,9,0.8182,فكرون	
human,15,4,0.2667,للطالب	
human,10,7,0.7,لـدى	
human,15,7,0.4667,ثريا	
human,10,6,0.6,كالصور	
human,10,7,0.7,مليلة	
human,10,7,0.7,أماما	
human,8,7,0.875,والحمل	
human,10,7,0.7,إتحاد	
human,13,8,0.6154,اربع	
human,12,8,0.6667,الخميس	
human,12,8,0.6667,وميلان	
human,12,8,0.6667,الثلاثاء	
human,7,5,0.7143,لرونالد	
human,7,5,0.7143,حمام	
human,9,5,0.5556,لقناة	
human,16,9,0.5625,وفريق	
human,8,6,0.75,كرياضة	
human,18,11,0.6111,الماهر	
human,8,7,0.875,عُمرِ	
human,7,5,0.7143,فاطمة	
human,8,5,0.625,هُوبي	
human,13,11,0.8462,الفاخوري	
human,13,11,0.8462,الحداد	
human,10,7,0.7,بدو	
human,6,5,0.8333,وبَيْنَ	
human,5,3,0.6,تضامن	
human,18,15,0.8333,وبناءَ	
human,18,15,0.8333,داخله	
human,18,15,0.8333,هشام	
human,18,15,0.8333,رمزي	
human,18,15,0.8333,فالصور	
human,4,3,0.75,مجازيّ	
human,13,7,0.5385,حُكمُ	
human,11,9,0.8182,فرسان	
human,18,14,0.7778,فابن	
human,18,14,0.7778,حمدُ	
human,18,14,0.7778,للهِ	
human,18,14,0.7778,بنور	
human,6,6,1.0,لسورة	
human,13,13,1.0,ونيل	
human,10,6,0.6,شجاعة	
human,5,5,1.0,الباري	
human,6,5,0.8333,البحتري	
human,7,7,1.0,مطر	
human,7,5,0.7143,فالطالب	
human,7,6,0.8571,للسورة	
human,5,5,1.0,أوتي	
human,10,8,0.8,العبد	
human,10,8,0.8,ومدراس	
human,7,5,0.7143,والبصري	
human,8,8,1.0,فيصل	
human,9,7,0.7778,طبري	
human,9,7,0.7778,حديثية	
human,15,14,0.9333,خولة	
human,6,6,1.0,الألفباء	
human,15,12,0.8,ديل	
human,16,13,0.8125,الوليد	
human,16,13,0.8125,الصادق	
human,10,9,0.9,سبأ	
human,13,8,0.6154,زيد	
human,13,8,0.6154,لكنت	
human,13,8,0.6154,فلو	
human,12,9,0.75,المتنبّي	
human,11,7,0.6364,لدا	
human,13,9,0.6923,الخطيب	
human,10,7,0.7,المأمون	
human,13,12,0.9231,وأنصاره	
human,15,10,0.6667,بالعين	
human,15,10,0.6667,خليفي	
human,15,10,0.6667,سمير	
human,15,11,0.7333,ورأي	
human,14,8,0.5714,المسجد	
human,14,8,0.5714,كالوزير	
human,12,7,0.5833,آيةٍ	
human,21,12,0.5714,النّصر	
human,21,12,0.5714,ولّى	
human,14,10,0.7143,القيروان	
human,14,10,0.7143,ضفتي	
human,13,11,0.8462,البنين	
human,13,11,0.8462,التلمساني	
human,7,7,1.0,قيصر	
human,7,7,1.0,الشهير	
human,7,7,1.0,الميلاد	
human,22,16,0.7273,الحفيظ	
human,22,16,0.7273,كالصادق	
human,22,16,0.7273,شاوش	
human,22,16,0.7273,كن	
human,7,7,1.0,وعُمَان	
human,10,10,1.0,بإنجلترا	
human,10,10,1.0,ورأى	
human,17,11,0.6471,صوفيا	
human,10,9,0.9,الشيعة	
human,10,9,0.9,والمتصوفة	
human,8,7,0.875,رافداً	
human,18,14,0.7778,الأـوسط	
human,18,14,0.7778,الاوسط	
human,7,6,0.8571,الأمين	
human,7,6,0.8571,والخطيب	
human,14,10,0.7143,وعراقة	
human,8,6,0.75,بالكفر	
human,12,6,0.5,سورية	
human,4,3,0.75,ديغول	
human,4,3,0.75,الجنرال	
human,16,12,0.75,رضوان	
human,16,12,0.75,احمد	
human,6,6,1.0,للضفة	
human,11,8,0.7273,تشرين	
human,16,13,0.8125,قسنطينة	
human,18,14,0.7778,للجهاد	
human,18,14,0.7778,الطليان	
human,18,14,0.7778,الهاشمي	
human,18,14,0.7778,وسيد	
human,5,5,1.0,والسودان	
human,5,5,1.0,احدي	
human,13,9,0.6923,المسيح	
human,13,9,0.6923,ديناً	
human,14,10,0.7143,والساحل	
human,15,13,0.8667,باكستان	
human,9,9,1.0,فأبى	
human,9,9,1.0,لراية	
human,9,6,0.6667,إمامُ	
human,9,6,0.6667,أحدٌ	
human,12,9,0.75,المجلة	
human,15,11,0.7333,القاهرة	
human,12,10,0.8333,الثّعالبي	
human,12,10,0.8333,دافع	
human,5,5,1.0,واحدةأ	
human,5,5,1.0,تيبازة	
human,5,5,1.0,ىو	
human,9,6,0.6667,ىي	
human,9,6,0.6667,وىو	
human,8,6,0.75,صفر	
human,8,6,0.75,يونيو	
human,6,4,0.6667,بالقطر	
human,6,4,0.6667,كادم	
human,8,5,0.625,ىنا	
human,8,6,0.75,والشام	
human,6,4,0.6667,كالحاكم	
human,13,13,1.0,الغزالي	
human,19,12,0.6316,والنمسا	
human,19,12,0.6316,وألمانيا	
human,18,15,0.8333,راس	
human,18,15,0.8333,الناصري	
human,18,14,0.7778,محيي	
human,16,9,0.5625,وميلاده	
human,16,9,0.5625,سيدا	
human,16,9,0.5625,خالق	
human,16,9,0.5625,زرادشت	
human,14,10,0.7143,الاغريق	
human,26,17,0.6538,الاندلس	
human,26,17,0.6538,للميلاد	
human,26,17,0.6538,لاسبانيا	
human,26,17,0.6538,جهاد	
human,26,17,0.6538,وكرّد	
human,26,17,0.6538,إمارات	
human,7,5,0.7143,خراسان	
human,7,5,0.7143,الصفاء	
human,13,9,0.6923,اوروبا	
human,7,7,1.0,الإسماعيلي	
human,12,9,0.75,الحزب	
human,12,9,0.75,أمينَ	
human,12,9,0.75,الحبيب	
human,14,12,0.8571,أيوب	
human,14,12,0.8571,العباس	
human,5,5,1.0,بالأرمن	
human,5,5,1.0,بالموارنة	
human,8,7,0.875,وسموها	
human,11,8,0.7273,للسلطان	
human,32,14,0.4375,الحمادي	
human,32,14,0.4375,حماد	
human,7,4,0.5714,بالبناء	
human,3,3,1.0,متحدة	
human,9,9,1.0,وعمّار	
human,8,6,0.75,فروم	
human,11,7,0.6364,الرقيب	
human,8,4,0.5,بعمر	
human,5,4,0.8,ادريس	
human,3,3,1.0,بمدراس	
human,9,7,0.7778,الزيات	
human,1,1,1.0,والثّورة	
human,25,22,0.88,وُلد	
human,25,22,0.88,وهراني	
human,25,22,0.88,جليل	
human,25,22,0.88,مسقط	
human,7,6,0.8571,الكتائب	
human,7,6,0.8571,العامري	
human,6,6,1.0,والأقصى	
human,6,6,1.0,يهود	
human,15,10,0.6667,تركها	
human,57,27,0.4737,قندوز	
human,57,27,0.4737,كالشيخ	
human,57,27,0.4737,الشعيبي	
human,57,27,0.4737,عبدالقادر	
human,57,27,0.4737,إبن	
human,4,4,1.0,المعيّن	
human,4,4,1.0,فإمامة	
human,17,13,0.7647,شمس	
human,10,9,0.9,وخلود	
human,10,9,0.9,سنده	
human,10,9,0.9,فاسد	
human,2,2,1.0,وحملة	
human,8,6,0.75,وكرم	
human,43,18,0.4186,جدّه	
human,17,10,0.5882,حوّاء	
human,9,8,0.8889,الفريد	
human,13,10,0.7692,صديق	
human,7,6,0.8571,واحدي	
human,8,7,0.875,اللّه	
human,8,7,0.875,البُرهان	
human,13,11,0.8462,أئمّة	
human,13,11,0.8462,الدبّاغ	
human,7,6,0.8571,بديع	
human,7,6,0.8571,الجبار	
human,9,8,0.8889,للمستقبل	
human,15,13,0.8667,التيسير	
human,7,6,0.8571,عجيب	
human,16,10,0.625,وطن	
human,9,9,1.0,نجدهم	
human,11,11,1.0,زروق	
human,11,11,1.0,والأمراء	
human,14,10,0.7143,الجليل	
human,20,16,0.8,فالثعالبي	
human,20,16,0.8,الشلَف	
human,14,11,0.7857,والقبائل	
human,8,8,1.0,وفقيـه	
human,11,9,0.8182,كردة	
human,27,19,0.7037,الحميدة	
human,13,11,0.8462,بفاس	
human,10,9,0.9,فالقدس	
human,19,15,0.7895,بإمامها	
human,9,6,0.6667,كُتبت	
human,9,6,0.6667,والترك	
human,18,11,0.6111,وصفاء	
human,18,11,0.6111,فالحديث	
human,16,13,0.8125,الإخاء	
human,16,13,0.8125,ورفعت	
human,16,13,0.8125,حمودة	
human,19,15,0.7895,والثّاني	
human,19,15,0.7895,وحقّ	
human,19,15,0.7895,لشيخ	
human,15,13,0.8667,مكّة	
human,15,13,0.8667,لطيفة	
human,15,13,0.8667,وفقيهٍ	
human,5,5,1.0,الأن	
human,5,5,1.0,والمرابطين	
human,23,12,0.5217,الحُكمُ	
human,23,12,0.5217,النّور	
human,23,12,0.5217,للشّيخ	
human,18,16,0.8889,حامد	
human,23,16,0.6957,الآيتين	
human,32,13,0.4062,فالعبد	
human,32,13,0.4062,الكفر	
human,21,17,0.8095,بنسخة	
human,19,12,0.6316,الحديد	
human,18,14,0.7778,والإحسان	
human,18,14,0.7778,لطيف	
human,18,14,0.7778,والأحاديث	
human,18,14,0.7778,مغربي	
human,16,13,0.8125,المقرئ	
human,16,13,0.8125,الوافي	
human,17,12,0.7059,امراء	
human,10,8,0.8,نحال	
human,10,8,0.8,اب	
human,24,17,0.7083,المعلقات	
human,9,8,0.8889,بالمحرم	
human,11,9,0.8182,أسياد	
human,21,19,0.9048,والقيروان	
human,21,19,0.9048,الإمامين	
human,21,19,0.9048,وتلمسان	
human,21,19,0.9048,وقسنطينة	
human,21,19,0.9048,فرس	
human,27,15,0.5556,سيّدنا	
human,27,15,0.5556,العنابي	
human,27,15,0.5556,وأشرف	
human,14,12,0.8571,وأمراء	
human,66,33,0.5,ربيع	
human,66,33,0.5,بابن	
human,66,33,0.5,لنافع	
human,66,33,0.5,وبجده	
human,30,18,0.6,نبيه	
human,30,18,0.6,لنبيه	
human,5,5,1.0,بمدريد	
human,22,19,0.8636,للمختار	
human,22,19,0.8636,والظاهر	
human,2,2,1.0,كالحياة	
human,7,3,0.4286,رأيه	
human,7,6,0.8571,النهار	
human,8,5,0.625,لربيعة	
human,8,5,0.625,فرانسوا	
human,4,4,1.0,بوشعيب	
human,4,4,1.0,علــى	
human,6,3,0.5,توماس	
human,18,14,0.7778,الخوري	
human,18,14,0.7778,بأحمد	
human,18,14,0.7778,شوقي	
human,18,14,0.7778,بشارة	
human,14,11,0.7857,الحياةِ	
human,14,11,0.7857,الزجّاج	
human,14,11,0.7857,بيْن	
human,14,11,0.7857,بيْنَ	
human,10,7,0.7,نهار	
human,5,5,1.0,لعفيف	
human,12,9,0.75,أنصار	
human,13,7,0.5385,تيمور	
human,8,5,0.625,لجأوا	
human,9,8,0.8889,وصلاح	
human,9,8,0.8889,تمّيم	
human,9,8,0.8889,البرغوثي	
human,3,3,1.0,ولدي	
human,8,8,1.0,بمحيطه	
human,18,14,0.7778,والخليل	
human,11,11,1.0,فالوحدة	
human,3,3,1.0,جوليان	
human,13,13,1.0,وحديثها	
human,12,7,0.5833,دبّ	
human,13,12,0.9231,واليوم	
human,4,4,1.0,لجورج	
human,4,4,1.0,فـرضا	
human,5,5,1.0,بأمم	
human,5,5,1.0,لِلُغات	
human,5,5,1.0,للُغات	
human,8,7,0.875,لألمانيا	
human,8,8,1.0,نعيم	
human,3,3,1.0,وآمال	
human,3,3,1.0,اليونسكو	
human,9,7,0.7778,شهاب	
human,5,4,0.8,الجزأرة	
human,5,5,1.0,ثورتها	
human,6,3,0.5,الظاء	
human,1,1,1.0,كبيرةً	
human,8,8,1.0,ومحمّد	
human,11,11,1.0,كريم	
human,6,6,1.0,رام	
human,8,7,0.875,زينة	
human,15,9,0.6,الدّافع	
human,8,7,0.875,عَمِل	
human,5,3,0.6,ريّاض	
human,17,13,0.7647,شرقها	
human,17,13,0.7647,ولابن	
human,17,13,0.7647,لمحي	
human,5,5,1.0,محفوظ	
human,12,10,0.8333,الطّاهر	
human,9,7,0.7778,محتشم	
human,9,7,0.7778,عزّ	
human,15,10,0.6667,كالخليل	
human,15,10,0.6667,العبــاسي	
human,8,7,0.875,العمـل	
human,11,8,0.7273,الان	
human,13,8,0.6154,أفلاطون	
human,13,8,0.6154,أثينا	
human,13,8,0.6154,مدائن	
human,14,12,0.8571,صبحي	
human,14,12,0.8571,الفراء	
human,4,3,0.75,للثعالبي	
human,10,8,0.8,حمّام	
human,10,8,0.8,ثريّة	
human,4,4,1.0,بأبي	
human,15,12,0.8,النهضـــــــــــة	
human,15,12,0.8,كالعين	
human,15,12,0.8,رفاعة	
human,15,12,0.8,للخليل	
human,11,10,0.9091,مارك	
human,11,10,0.9091,الفتاح	
human,11,10,0.9091,اسماعيل	
human,5,5,1.0,وبَيَّنَ	
human,6,3,0.5,بمحيطها	
human,6,6,1.0,غاستون	
human,12,10,0.8333,ببرج	
human,6,6,1.0,ووجدان	
human,9,8,0.8889,بتيسير	
human,7,6,0.8571,صاد	
human,9,9,1.0,برهان	
human,9,9,1.0,حبيب	
human,10,8,0.8,كنت	
human,10,8,0.8,أشرف	
human,11,9,0.8182,يافع	
human,6,6,1.0,وساده	
human,11,7,0.6364,وحملهم	
human,12,11,0.9167,تيمية	
human,9,8,0.8889,الرّحمن	
human,8,8,1.0,ابو	
human,8,8,1.0,الوزير	
human,11,7,0.6364,عزي	
human,4,4,1.0,وأديب	
human,6,5,0.8333,مُجد	
human,7,7,1.0,السعد	
human,6,3,0.5,الأمازون	
human,3,3,1.0,يقظة	
human,18,14,0.7778,والبرهان	
human,18,14,0.7778,وقبائلهم	
human,18,14,0.7778,والجدير	
human,18,14,0.7778,للقبائل	
human,10,6,0.6,كأم	
human,8,8,1.0,لكرامة	
human,10,7,0.7,لكّن	
human,8,8,1.0,هاريس	
human,9,8,0.8889,للبديع	
human,7,7,1.0,شُرع	
human,7,7,1.0,وللشرع	
human,5,3,0.6,المحرم	
human,21,14,0.6667,يوجين	
human,21,14,0.6667,جبار	
human,21,14,0.6667,أسيا	
human,5,5,1.0,الجِبِلّة	
human,5,5,1.0,جُبل	
human,6,6,1.0,ومقدسة	
human,10,8,0.8,والقدس	
human,10,8,0.8,بالمسجد	
human,10,8,0.8,للمسجد	
human,24,13,0.5417,وأوربا	
human,24,13,0.5417,وعباس	
human,8,7,0.875,والنيل	
human,12,12,1.0,والفرنسة	
human,11,7,0.6364,الإِمَامِ	
human,8,8,1.0,أقصر	
human,5,4,0.8,بلدنا	
	
=== SUMMARY ===	
label,total_entities,unique_entities,overall_diversity_ratio	
ai,1097244,723576,0.6594	
human,519366,373923,0.72	
